NAME	TITLE	SCORE	
SNORA46	SNORA46	-0.031398445	
IRAK4	IRAK4	-0.031411603	
DLG2	DLG2	-0.031422127	
SLC10A2	SLC10A2	-0.031424753	
TNFRSF1A	TNFRSF1A	-0.03142755	
CUEDC1	CUEDC1	-0.031431038	
LRRC32	LRRC32	-0.031431213	
USP53	USP53	-0.03143549	
HAPLN2	HAPLN2	-0.031435646	
NUDC	NUDC	-0.031451616	
ZNF397	ZNF397	-0.031457484	
HMGB1L1	HMGB1L1	-0.031457614	
SPRN	SPRN	-0.031473182	
WAPAL	WAPAL	-0.031477947	
PABPC1L2B	PABPC1L2B	-0.03147988	
RPL23AP7	RPL23AP7	-0.031483978	
ACTR1B	ACTR1B	-0.03148676	
HMGXB4	HMGXB4	-0.031487476	
KRBA1	KRBA1	-0.03148857	
ZNF787	ZNF787	-0.031503137	
IGFBP7	IGFBP7	-0.031504475	
HOOK1	HOOK1	-0.031507947	
HIATL1	HIATL1	-0.031512048	
BOLA3	BOLA3	-0.03151818	
MIR23A	MIR23A	-0.03153508	
MUC2	MUC2	-0.031541567	
TNNC1	TNNC1	-0.031546716	
ANKMY1	ANKMY1	-0.031554297	
OTUD7B	OTUD7B	-0.031555552	
GPR112	GPR112	-0.03156178	
CHIA	CHIA	-0.031564243	
SLC22A10	SLC22A10	-0.031569608	
PMPCB	PMPCB	-0.031573553	
ZNF622	ZNF622	-0.031582505	
ING5	ING5	-0.03158888	
TEX264	TEX264	-0.0316108	
PLAGL2	PLAGL2	-0.03161193	
C1orf204	C1orf204	-0.031623915	
SERINC3	SERINC3	-0.03162667	
PLEKHO1	PLEKHO1	-0.03162832	
EMD	EMD	-0.031628836	
TXNDC12	TXNDC12	-0.031642012	
SNHG6	SNHG6	-0.0316516	
IFNAR2	IFNAR2	-0.031653263	
LRRC37A3	LRRC37A3	-0.03167035	
STEAP4	STEAP4	-0.03167403	
CHD6	CHD6	-0.031680338	
ZNF557	ZNF557	-0.031681433	
KRTAP21-3	KRTAP21-3	-0.03168464	
MTG1	MTG1	-0.031686384	
GPHN	GPHN	-0.031687953	
SLC22A17	SLC22A17	-0.031706654	
C10orf68	C10orf68	-0.031720538	
ALG12	ALG12	-0.03172838	
ABCB7	ABCB7	-0.031732477	
CDCA7	CDCA7	-0.031735104	
RN5S9	RN5S9	-0.031740714	
GPX3	GPX3	-0.03175382	
OR5T1	OR5T1	-0.031760618	
PODNL1	PODNL1	-0.031766657	
PXMP2	PXMP2	-0.031766832	
KREMEN2	KREMEN2	-0.031781144	
HIST1H3G	HIST1H3G	-0.03178574	
SAT1	SAT1	-0.031788718	
IER5	IER5	-0.031789176	
TMC3	TMC3	-0.031790048	
ProSAPiP1	ProSAPiP1	-0.031809233	
F8A2	F8A2	-0.031813093	
MRPL13	MRPL13	-0.03181979	
WNT7A	WNT7A	-0.031821944	
HOXD10	HOXD10	-0.03182216	
PDRG1	PDRG1	-0.031822346	
CASP12	CASP12	-0.031823985	
RNF25	RNF25	-0.031826217	
KIAA0947	KIAA0947	-0.031840425	
RAB19	RAB19	-0.03184373	
ELA2A	ELA2A	-0.031847965	
MRTO4	MRTO4	-0.03185353	
RPL29	RPL29	-0.031866334	
NPEPPS	NPEPPS	-0.031869046	
KRT10	KRT10	-0.031869717	
RGS6	RGS6	-0.031869978	
MIR18B	MIR18B	-0.03187699	
RNF5P1	RNF5P1	-0.031883266	
ERCC-00099	ERCC-00099	-0.03189508	
STAT2	STAT2	-0.03189776	
RBMXL2	RBMXL2	-0.03190476	
SERF2	SERF2	-0.03191964	
FLJ32784	FLJ32784	-0.031921506	
ADAT3	ADAT3	-0.031927757	
C1orf85	C1orf85	-0.031930283	
NUP62CL	NUP62CL	-0.031931106	
MESDC2	MESDC2	-0.031940725	
C14orf82	C14orf82	-0.031953655	
ZNF165	ZNF165	-0.031953674	
IMMP1L	IMMP1L	-0.031963203	
USP21	USP21	-0.031967923	
GPR176	GPR176	-0.031967957	
MUCL1	MUCL1	-0.031970102	
SNRPA	SNRPA	-0.03197817	
C21orf49	C21orf49	-0.031986486	
MAPK12	MAPK12	-0.031987157	
RMND5A	RMND5A	-0.03198911	
ZNF555	ZNF555	-0.031991865	
ACP6	ACP6	-0.031996246	
KIAA0528	KIAA0528	-0.03199719	
C6orf125	C6orf125	-0.032001328	
RAB1A	RAB1A	-0.032006856	
STRA13	STRA13	-0.032008886	
C7orf49	C7orf49	-0.03201402	
IL1RL1	IL1RL1	-0.03201648	
C2orf78	C2orf78	-0.03203072	
OR2M1P	OR2M1P	-0.032032754	
SNORD78	SNORD78	-0.03203567	
PKDCC	PKDCC	-0.032050636	
CCDC122	CCDC122	-0.032069694	
FOXC1	FOXC1	-0.032074105	
SFRS18	SFRS18	-0.032077156	
DUS2L	DUS2L	-0.03208236	
BTG1	BTG1	-0.0320858	
MIRLET7I	MIRLET7I	-0.03209649	
ZNF620	ZNF620	-0.032111462	
DERL2	DERL2	-0.032116342	
CCDC88B	CCDC88B	-0.03211917	
FAAH	FAAH	-0.032120172	
ALOX12	ALOX12	-0.032120798	
FPR3	FPR3	-0.032124482	
DPEP2	DPEP2	-0.032126132	
SLC9A3	SLC9A3	-0.032126397	
C19orf44	C19orf44	-0.032133788	
ZNF90	ZNF90	-0.032152645	
FTHL12	FTHL12	-0.032167222	
ISG20L2	ISG20L2	-0.032168075	
DCDC5	DCDC5	-0.03216944	
SLC2A6	SLC2A6	-0.032171294	
C7orf30	C7orf30	-0.032171696	
GAGE12H	GAGE12H	-0.03218849	
PDK2	PDK2	-0.03219733	
C9orf41	C9orf41	-0.03220122	
C1orf110	C1orf110	-0.032208886	
XKR5	XKR5	-0.032209713	
PLA2G10	PLA2G10	-0.03221973	
NNMT	NNMT	-0.032230645	
IGDCC4	IGDCC4	-0.032235518	
RBPJL	RBPJL	-0.032243676	
PLEKHJ1	PLEKHJ1	-0.03224788	
C1QL4	C1QL4	-0.03225671	
FAM59B	FAM59B	-0.03226099	
VWA3B	VWA3B	-0.032261446	
MLLT4	MLLT4	-0.032271843	
FLJ14213	FLJ14213	-0.03227327	
RNU2-1	RNU2-1	-0.03227571	
PPIB	PPIB	-0.032276932	
FABP3	FABP3	-0.032280948	
SPACA1	SPACA1	-0.03228112	
DFNB59	DFNB59	-0.0322948	
TMEM136	TMEM136	-0.032308437	
AP3S2	AP3S2	-0.032311954	
ISCA2	ISCA2	-0.032332905	
C6orf203	C6orf203	-0.03233301	
PADI1	PADI1	-0.032336432	
MIR488	MIR488	-0.032341287	
COL4A3BP	COL4A3BP	-0.032349415	
FAM83F	FAM83F	-0.032353725	
POMP	POMP	-0.032354753	
HIST1H3E	HIST1H3E	-0.032368578	
ALKBH5	ALKBH5	-0.03237395	
AP2S1	AP2S1	-0.03237822	
UBE2NL	UBE2NL	-0.032392446	
LILRA1	LILRA1	-0.03239526	
THUMPD1	THUMPD1	-0.032399364	
ICK	ICK	-0.032417286	
C6orf150	C6orf150	-0.03242806	
ZNF585A	ZNF585A	-0.03242871	
FLJ13614	FLJ13614	-0.03242884	
NDE1	NDE1	-0.03244454	
TMEM41A	TMEM41A	-0.03244694	
CXorf38	CXorf38	-0.032447357	
SLC7A4	SLC7A4	-0.032447502	
LNPEP	LNPEP	-0.03245555	
WBSCR28	WBSCR28	-0.032463994	
FRG1	FRG1	-0.03246428	
PRPSAP1	PRPSAP1	-0.03247196	
CDR2L	CDR2L	-0.03247431	
MCF2L	MCF2L	-0.032474313	
UBXN1	UBXN1	-0.03247744	
ZBTB16	ZBTB16	-0.032497227	
FAT3	FAT3	-0.03249988	
TTC7B	TTC7B	-0.032504763	
FUS	FUS	-0.032505162	
AGAP11	AGAP11	-0.032505877	
FBXO33	FBXO33	-0.032506913	
MBD3L1	MBD3L1	-0.032508764	
DLEU7	DLEU7	-0.032509014	
OR8B8	OR8B8	-0.03251341	
WDR41	WDR41	-0.032520015	
LINGO4	LINGO4	-0.032524325	
C3orf47	C3orf47	-0.03252806	
CCDC36	CCDC36	-0.032534145	
HLF	HLF	-0.03253424	
SOX21	SOX21	-0.032535046	
MRPS36	MRPS36	-0.032542866	
ZFP90	ZFP90	-0.032545283	
NQO1	NQO1	-0.03255371	
PTGR1	PTGR1	-0.032556	
C19orf10	C19orf10	-0.032556083	
HUS1	HUS1	-0.032558493	
RPL31P10	RPL31P10	-0.03256209	
GS85	GS85	-0.03256631	
DIABLO	DIABLO	-0.032579318	
RAG1AP1	RAG1AP1	-0.032582685	
HAX1	HAX1	-0.032585848	
C21orf93	C21orf93	-0.03258649	
HCRT	HCRT	-0.03260115	
IFNA21	IFNA21	-0.032611944	
SLC44A5	SLC44A5	-0.03262284	
MED28	MED28	-0.03263882	
C6orf195	C6orf195	-0.032644745	
MPEG1	MPEG1	-0.03265169	
MAGI1	MAGI1	-0.03265671	
FLJ46363	FLJ46363	-0.032661073	
RNF38	RNF38	-0.032678273	
ZNF169	ZNF169	-0.032679677	
SNRPD2	SNRPD2	-0.032680016	
B3GALT4	B3GALT4	-0.032686654	
C1orf146	C1orf146	-0.03269504	
RCN3	RCN3	-0.03270223	
C16orf73	C16orf73	-0.032707848	
PPP1R14B	PPP1R14B	-0.032710284	
MIR137	MIR137	-0.03271385	
FAHD2A	FAHD2A	-0.032716356	
UCHL3	UCHL3	-0.03272771	
R3HDM2	R3HDM2	-0.032733195	
IRF4	IRF4	-0.032751676	
TEKT2	TEKT2	-0.032753702	
MIRLET7D	MIRLET7D	-0.03276388	
KLB	KLB	-0.03276659	
DEAF1	DEAF1	-0.032772195	
RAB6B	RAB6B	-0.03277338	
TOX4	TOX4	-0.032779407	
RPE	RPE	-0.032785624	
CIRBP	CIRBP	-0.032797292	
A4GNT	A4GNT	-0.032836985	
ITGAX	ITGAX	-0.032845534	
DHRS7	DHRS7	-0.032847397	
ZNF548	ZNF548	-0.032858342	
KCNAB1	KCNAB1	-0.032875948	
MRPL15	MRPL15	-0.03288345	
C11orf34	C11orf34	-0.032885678	
IL1B	IL1B	-0.032893118	
GCH1	GCH1	-0.032894973	
LSM7	LSM7	-0.032895807	
EAPP	EAPP	-0.032903064	
RELB	RELB	-0.032908715	
MIR340	MIR340	-0.03290984	
ARL3	ARL3	-0.03291008	
RUVBL2	RUVBL2	-0.03291395	
C14orf2	C14orf2	-0.032919925	
C18orf22	C18orf22	-0.032926362	
C20orf195	C20orf195	-0.032934356	
INO80D	INO80D	-0.032935575	
SLC39A5	SLC39A5	-0.03293666	
NAGLU	NAGLU	-0.032937888	
ZSCAN21	ZSCAN21	-0.032940444	
RPS6KL1	RPS6KL1	-0.032946646	
RAB2B	RAB2B	-0.03295325	
VTRNA1-2	VTRNA1-2	-0.032960165	
RFNG	RFNG	-0.03297279	
KLHL6	KLHL6	-0.032979533	
PGM5P2	PGM5P2	-0.032981034	
GNL1	GNL1	-0.033012886	
EMID1	EMID1	-0.03301834	
C14orf80	C14orf80	-0.0330423	
CRCT1	CRCT1	-0.033043798	
ICT1	ICT1	-0.033061832	
OLFM4	OLFM4	-0.033066135	
KCNH4	KCNH4	-0.03306659	
ALG14	ALG14	-0.033090863	
UAP1L1	UAP1L1	-0.03309653	
FLJ43276	FLJ43276	-0.03309929	
B3GNT7	B3GNT7	-0.033101898	
KIAA1109	KIAA1109	-0.03310615	
DDX42	DDX42	-0.03311745	
C21orf34	C21orf34	-0.03312522	
CCDC150	CCDC150	-0.033126928	
ENPP1	ENPP1	-0.033127025	
CD69	CD69	-0.03315527	
ELOVL7	ELOVL7	-0.033190027	
SNORD127	SNORD127	-0.033191007	
RPL26	RPL26	-0.03319397	
MIR646	MIR646	-0.033198267	
GIGYF2	GIGYF2	-0.03320163	
TIMM9	TIMM9	-0.03321947	
TNR	TNR	-0.03322043	
KRTAP5-11	KRTAP5-11	-0.03322045	
ATOH7	ATOH7	-0.033221032	
KLHDC4	KLHDC4	-0.03323205	
ADAM28	ADAM28	-0.033236176	
MAFB	MAFB	-0.03323977	
BRE	BRE	-0.033240102	
POLR2D	POLR2D	-0.033245042	
SLC13A5	SLC13A5	-0.033245765	
CELP	CELP	-0.033254903	
RBM33	RBM33	-0.033273615	
SULT1A1	SULT1A1	-0.033287827	
C1orf26	C1orf26	-0.03329412	
KRTAP2-2	KRTAP2-2	-0.033332046	
OR1A1	OR1A1	-0.033351198	
CTSG	CTSG	-0.033354897	
PCDHGA7	PCDHGA7	-0.033358455	
TRIM21	TRIM21	-0.033366702	
PIN1	PIN1	-0.03337861	
C21orf128	C21orf128	-0.03338043	
IGSF22	IGSF22	-0.033384424	
HEY1	HEY1	-0.033386566	
MED6	MED6	-0.033389833	
GPT2	GPT2	-0.03339388	
ACN9	ACN9	-0.033396326	
ZNF141	ZNF141	-0.03339665	
SCYL1BP1	SCYL1BP1	-0.033397455	
APOBEC3C	APOBEC3C	-0.033397514	
UBE2E2	UBE2E2	-0.033397622	
SCHIP1	SCHIP1	-0.033401612	
SNCB	SNCB	-0.03340886	
RBCK1	RBCK1	-0.033435423	
F8A1	F8A1	-0.033440214	
SRP14	SRP14	-0.033449437	
EXOC8	EXOC8	-0.03345399	
SLC22A13	SLC22A13	-0.033456396	
PRAMEF2	PRAMEF2	-0.03346922	
RGS13	RGS13	-0.033471078	
PP14571	PP14571	-0.033471446	
C3orf65	C3orf65	-0.033493806	
PNLDC1	PNLDC1	-0.03350429	
CXorf42	CXorf42	-0.033511072	
C5orf37	C5orf37	-0.033513237	
CDC42EP4	CDC42EP4	-0.033513386	
GTF2H4	GTF2H4	-0.03351756	
C6orf58	C6orf58	-0.03353863	
WBSCR17	WBSCR17	-0.033555068	
WFDC11	WFDC11	-0.033582546	
rab1c	rab1c	-0.033588085	
MIR658	MIR658	-0.03360049	
CCDC142	CCDC142	-0.033610612	
HEXIM1	HEXIM1	-0.033614617	
ERCC-00142	ERCC-00142	-0.03362005	
TADA1L	TADA1L	-0.033650924	
VPS33A	VPS33A	-0.0336591	
TRMT61A	TRMT61A	-0.03366478	
DZIP1	DZIP1	-0.033668354	
ARMC9	ARMC9	-0.033668388	
IL24	IL24	-0.033669587	
CRYBG3	CRYBG3	-0.03367762	
MIR548Q	MIR548Q	-0.03367911	
MYST2	MYST2	-0.0336795	
SNORD42A	SNORD42A	-0.033695746	
PROZ	PROZ	-0.033699878	
C3orf75	C3orf75	-0.03370322	
DOK5	DOK5	-0.03370331	
MIR1274A	MIR1274A	-0.03370517	
PEX7	PEX7	-0.03370672	
UXS1	UXS1	-0.033707023	
ZDHHC22	ZDHHC22	-0.033717707	
ZNF223	ZNF223	-0.03372344	
NEURL	NEURL	-0.03372354	
ATF6	ATF6	-0.033724435	
MAP3K8	MAP3K8	-0.033730023	
FOXO1	FOXO1	-0.033741523	
CXXC5	CXXC5	-0.03374931	
DIO1	DIO1	-0.033753697	
MIR511-2	MIR511-2	-0.03375438	
BPHL	BPHL	-0.03375598	
TRUB2	TRUB2	-0.03375775	
ODF3L2	ODF3L2	-0.033759177	
ZNF524	ZNF524	-0.033764012	
LYPD2	LYPD2	-0.033764306	
STYXL1	STYXL1	-0.033772983	
CCDC68	CCDC68	-0.033774402	
FLJ36644	FLJ36644	-0.033776898	
C12orf10	C12orf10	-0.03378326	
DYNLRB1	DYNLRB1	-0.033785522	
SIRT4	SIRT4	-0.03380049	
TMEM39B	TMEM39B	-0.03380677	
C1orf120	C1orf120	-0.033806905	
MIR299	MIR299	-0.03382412	
DSCR9	DSCR9	-0.03382624	
ZFP30	ZFP30	-0.033833794	
OSGEP	OSGEP	-0.03384546	
INPP4A	INPP4A	-0.033852734	
PPA2	PPA2	-0.03385544	
CRABP1	CRABP1	-0.0338557	
EIF3H	EIF3H	-0.033855792	
C21orf2	C21orf2	-0.033875555	
N4BP2	N4BP2	-0.033883315	
ACAD9	ACAD9	-0.033883806	
NGLY1	NGLY1	-0.033895187	
MGC4294	MGC4294	-0.033898335	
PCBD1	PCBD1	-0.03390217	
GNG11	GNG11	-0.03391299	
OR2V2	OR2V2	-0.033917442	
HLXB9	HLXB9	-0.03393891	
MIR153-1	MIR153-1	-0.033949334	
VPS13B	VPS13B	-0.033967797	
OR2S2	OR2S2	-0.033974487	
C21orf124	C21orf124	-0.03397937	
MIR197	MIR197	-0.033979814	
GBA	GBA	-0.03398645	
FOXO4	FOXO4	-0.034008414	
C12orf63	C12orf63	-0.034020443	
MIRLET7C	MIRLET7C	-0.03402084	
KRT39	KRT39	-0.034022678	
TIE1	TIE1	-0.03403378	
ABHD9	ABHD9	-0.03404798	
APOC2	APOC2	-0.03405035	
ERAS	ERAS	-0.03405792	
LYRM4	LYRM4	-0.03407149	
P4HTM	P4HTM	-0.034082573	
C11orf55	C11orf55	-0.0340851	
HNRNPA3P1	HNRNPA3P1	-0.034085277	
TIMP2	TIMP2	-0.034090735	
C21orf37	C21orf37	-0.034095097	
PDE7B	PDE7B	-0.03410234	
HOXA13	HOXA13	-0.034105573	
CYB5D2	CYB5D2	-0.034114756	
CASP6	CASP6	-0.034114875	
PTPRZ1	PTPRZ1	-0.034124393	
RBP4	RBP4	-0.034125082	
CARKD	CARKD	-0.034134917	
C17orf47	C17orf47	-0.034135178	
SPPL2B	SPPL2B	-0.034144964	
SNORA15	SNORA15	-0.034150008	
TNKS	TNKS	-0.034150068	
RAB40B	RAB40B	-0.034158304	
TSR2	TSR2	-0.034175906	
KBTBD9	KBTBD9	-0.03418594	
SNORD32B	SNORD32B	-0.034205608	
C6orf107	C6orf107	-0.03420983	
MIR941-2	MIR941-2	-0.034211352	
THNSL1	THNSL1	-0.034218743	
HLA-H	HLA-H	-0.034222286	
C4orf10	C4orf10	-0.03422369	
C19orf12	C19orf12	-0.03422677	
PTPMT1	PTPMT1	-0.034231085	
ENAM	ENAM	-0.034233198	
SFRS11	SFRS11	-0.034234915	
PMS2L4	PMS2L4	-0.03424452	
TCEAL7	TCEAL7	-0.034244906	
PLA2G1B	PLA2G1B	-0.034248322	
SLC9A3R1	SLC9A3R1	-0.034262788	
CD274	CD274	-0.03426721	
HSPC047	HSPC047	-0.034271184	
LCE2C	LCE2C	-0.03429621	
KRTAP4-11	KRTAP4-11	-0.034315024	
CD180	CD180	-0.03432559	
MRPS34	MRPS34	-0.034326162	
HOXC8	HOXC8	-0.034333214	
SCAMP5	SCAMP5	-0.03433368	
PLCH2	PLCH2	-0.034333907	
E4F1	E4F1	-0.03434143	
CTAGE6	CTAGE6	-0.03434607	
PIN4	PIN4	-0.034349877	
LMO1	LMO1	-0.034356706	
DUSP2	DUSP2	-0.034362495	
PRMT2	PRMT2	-0.034366436	
ORMDL1	ORMDL1	-0.034366682	
CCDC132	CCDC132	-0.034382742	
RFTN2	RFTN2	-0.03438557	
OR2T2	OR2T2	-0.034386463	
KRTAP4-2	KRTAP4-2	-0.03441131	
FLJ37453	FLJ37453	-0.03441777	
GLTSCR2	GLTSCR2	-0.03441869	
GAGE7	GAGE7	-0.03442103	
NCRNA00157	NCRNA00157	-0.03442143	
QSOX2	QSOX2	-0.034438394	
TAF10	TAF10	-0.03444304	
KRTCAP2	KRTCAP2	-0.034449115	
MTE	MTE	-0.034451645	
ATP6V1B1	ATP6V1B1	-0.034456357	
SPIN2A	SPIN2A	-0.034462906	
C17orf81	C17orf81	-0.034467302	
BCL7B	BCL7B	-0.034484707	
BBC3	BBC3	-0.034499515	
SEPT6	SEPT6	-0.034503255	
JTB	JTB	-0.034510847	
REEP2	REEP2	-0.034511622	
AQP12B	AQP12B	-0.03451766	
TMOD4	TMOD4	-0.03455016	
DPH5	DPH5	-0.03455034	
ZAN	ZAN	-0.03455049	
NSFL1C	NSFL1C	-0.0345567	
BCL7C	BCL7C	-0.034561116	
ACBD5	ACBD5	-0.034563392	
MAGEA5	MAGEA5	-0.034569252	
WDFY2	WDFY2	-0.034573026	
C10orf67	C10orf67	-0.03461449	
DKFZp761E198	DKFZp761E198	-0.03462133	
PPP1R1B	PPP1R1B	-0.034627475	
C14orf112	C14orf112	-0.03462803	
CACNA1S	CACNA1S	-0.034628928	
FLJ43080	FLJ43080	-0.03464236	
CD58	CD58	-0.03464553	
RGS10	RGS10	-0.034647696	
PABPN1	PABPN1	-0.034647945	
C6orf140	C6orf140	-0.034649093	
ZNF333	ZNF333	-0.03466149	
C1orf19	C1orf19	-0.034670237	
STELLAR	STELLAR	-0.03467159	
DCLK2	DCLK2	-0.034671728	
SNORD7	SNORD7	-0.034679204	
GLRA3	GLRA3	-0.03468271	
YDJC	YDJC	-0.03468817	
MGC42367	MGC42367	-0.03469271	
IPW	IPW	-0.03469561	
TIMM22	TIMM22	-0.034710675	
VHL	VHL	-0.034712702	
KIR2DS2	KIR2DS2	-0.034715142	
YIPF3	YIPF3	-0.034721393	
GSTM1L	GSTM1L	-0.034725033	
ZNF688	ZNF688	-0.034734692	
MIRLET7F1	MIRLET7F1	-0.034736432	
ATP8B4	ATP8B4	-0.034737546	
C13orf29	C13orf29	-0.0347395	
MMP23B	MMP23B	-0.034743745	
SALL2	SALL2	-0.034744844	
ZNF419	ZNF419	-0.03476	
DKFZp434M131	DKFZp434M131	-0.034769885	
NPHP1	NPHP1	-0.034774978	
CBS	CBS	-0.034791708	
CCDC74B	CCDC74B	-0.03480444	
MIDN	MIDN	-0.034811746	
FIBCD1	FIBCD1	-0.034832492	
MIR1289-1	MIR1289-1	-0.0348426	
tAKR	tAKR	-0.034872677	
MIR132	MIR132	-0.034883242	
NUDT2	NUDT2	-0.0348843	
ACAT1	ACAT1	-0.034889426	
RFPL2	RFPL2	-0.034896344	
ZKSCAN3	ZKSCAN3	-0.034909602	
PDF	PDF	-0.034912273	
KRTAP10-1	KRTAP10-1	-0.034912273	
FABP5L2	FABP5L2	-0.03491558	
CNPY3	CNPY3	-0.034918867	
PARP14	PARP14	-0.034920227	
PHGDH	PHGDH	-0.03493285	
MGC71805	MGC71805	-0.034936003	
ENOPH1	ENOPH1	-0.034936894	
CD5	CD5	-0.03493969	
DDX55	DDX55	-0.034947738	
OR13C5	OR13C5	-0.034962427	
SLC6A19	SLC6A19	-0.034979455	
TMEM109	TMEM109	-0.035001155	
MCCC1	MCCC1	-0.035004932	
FKBPL	FKBPL	-0.035005417	
PLD6	PLD6	-0.03501114	
HLA-B	HLA-B	-0.03502938	
CTGLF6	CTGLF6	-0.03503211	
CHMP6	CHMP6	-0.035033915	
ST7OT3	ST7OT3	-0.0350436	
TAF4	TAF4	-0.035060782	
FAM46B	FAM46B	-0.035064366	
FAIM2	FAIM2	-0.035074502	
TPM3	TPM3	-0.035086963	
HOXC13	HOXC13	-0.03508705	
CGGBP1	CGGBP1	-0.035090614	
C9orf10OS	C9orf10OS	-0.03509714	
C15orf32	C15orf32	-0.035101205	
OR52E4	OR52E4	-0.035111383	
OSAP	OSAP	-0.03512351	
GSS	GSS	-0.035123743	
IQCF1	IQCF1	-0.035132002	
C1QTNF6	C1QTNF6	-0.035134602	
GPR6	GPR6	-0.035146978	
MRPS7	MRPS7	-0.035147157	
GRM6	GRM6	-0.03516589	
ZDHHC9	ZDHHC9	-0.035167366	
EPHX1	EPHX1	-0.035187695	
KGFLP2	KGFLP2	-0.035191316	
POLR1C	POLR1C	-0.03519571	
C18orf26	C18orf26	-0.035202723	
FLJ10489	FLJ10489	-0.03520615	
CPEB1	CPEB1	-0.03520634	
UCK1	UCK1	-0.035220105	
DKFZp779M0652	DKFZp779M0652	-0.03522314	
CPB1	CPB1	-0.035223562	
ELN	ELN	-0.035228856	
C4orf28	C4orf28	-0.035242643	
MAPBPIP	MAPBPIP	-0.035251327	
FOXI3	FOXI3	-0.035285108	
LST-3TM12	LST-3TM12	-0.035309743	
SNRPB2	SNRPB2	-0.035310283	
RBM17	RBM17	-0.035314262	
TMEM215	TMEM215	-0.035315644	
ZNF497	ZNF497	-0.035318606	
GAB2	GAB2	-0.035321753	
TEKT1	TEKT1	-0.035322364	
ABCD2	ABCD2	-0.035322547	
GSC	GSC	-0.035326075	
LIMD2	LIMD2	-0.03533241	
NAF1	NAF1	-0.03533877	
FLJ36032	FLJ36032	-0.035350136	
FLJ32569	FLJ32569	-0.035354905	
CD79A	CD79A	-0.035363708	
REXO1L3P	REXO1L3P	-0.035372242	
ATP6V1E2	ATP6V1E2	-0.035398252	
CX3CL1	CX3CL1	-0.035398655	
MGC87895	MGC87895	-0.035400692	
MIR887	MIR887	-0.03540127	
FMO3	FMO3	-0.035401706	
C3orf21	C3orf21	-0.035421126	
SNORA13	SNORA13	-0.03542323	
PRKRA	PRKRA	-0.035434112	
TIRAP	TIRAP	-0.03544232	
TCL1A	TCL1A	-0.03544409	
CBY1	CBY1	-0.035449225	
ZNF678	ZNF678	-0.035458438	
DEFB133	DEFB133	-0.03546576	
PTS	PTS	-0.035467613	
OCLN	OCLN	-0.035467803	
PODXL2	PODXL2	-0.035470016	
RASD1	RASD1	-0.035485487	
WDR68	WDR68	-0.03549502	
CRYL1	CRYL1	-0.03550248	
CPAMD8	CPAMD8	-0.03550385	
RABL5	RABL5	-0.035504576	
MIR545	MIR545	-0.035512727	
ST6GAL1	ST6GAL1	-0.035514053	
REC8	REC8	-0.035514172	
PTPDC1	PTPDC1	-0.03552463	
TAS1R1	TAS1R1	-0.03553246	
C10orf79	C10orf79	-0.035545934	
DUSP22	DUSP22	-0.035549242	
ILK	ILK	-0.035549283	
SERPINA12	SERPINA12	-0.03555098	
SLC35B3	SLC35B3	-0.035552137	
HCG3	HCG3	-0.03555587	
SLC9A10	SLC9A10	-0.035563707	
CEBPA	CEBPA	-0.03556455	
PRR13	PRR13	-0.035566498	
ERCC-00163	ERCC-00163	-0.035582077	
DLG3	DLG3	-0.03558363	
TMPRSS11B	TMPRSS11B	-0.03558374	
TMEM182	TMEM182	-0.035585206	
CPXM2	CPXM2	-0.035587486	
CUL4A	CUL4A	-0.035587795	
TINAG	TINAG	-0.035594705	
NDUFA12	NDUFA12	-0.03560851	
RNF216	RNF216	-0.03561545	
SLC41A3	SLC41A3	-0.03562995	
CCDC51	CCDC51	-0.03563443	
OR2H2	OR2H2	-0.035635244	
ZMAT2	ZMAT2	-0.035639953	
NUDT5	NUDT5	-0.03564188	
ETNK1	ETNK1	-0.0356571	
STK32A	STK32A	-0.035670772	
C16orf42	C16orf42	-0.03567472	
NRG4	NRG4	-0.035675585	
MIR181C	MIR181C	-0.03568014	
C20orf7	C20orf7	-0.035683453	
BPESC1	BPESC1	-0.035684448	
NEUROD4	NEUROD4	-0.035696127	
NSUN5B	NSUN5B	-0.035701785	
SVIL	SVIL	-0.035711795	
RPS26P11	RPS26P11	-0.035712022	
ZNF76	ZNF76	-0.035713952	
TRYX3	TRYX3	-0.03573215	
ZNF358	ZNF358	-0.035737388	
DUS3L	DUS3L	-0.035745583	
NT5C3L	NT5C3L	-0.035747338	
ZNF691	ZNF691	-0.03576794	
GPR56	GPR56	-0.035776533	
ERCC-00057	ERCC-00057	-0.035783794	
PER2	PER2	-0.03578492	
TMEM71	TMEM71	-0.035785418	
GOLT1A	GOLT1A	-0.03582144	
COX7A2L	COX7A2L	-0.035826214	
SSTR4	SSTR4	-0.03584759	
PROKR2	PROKR2	-0.035862636	
NUPL2	NUPL2	-0.0358675	
TRMT6	TRMT6	-0.035873223	
GEMIN6	GEMIN6	-0.03587419	
KLK3	KLK3	-0.03590523	
ARHGAP11B	ARHGAP11B	-0.0359063	
SNORD79	SNORD79	-0.035911944	
KRTHB6	KRTHB6	-0.035934977	
USP42	USP42	-0.035944514	
C1orf130	C1orf130	-0.03594987	
MEF2B	MEF2B	-0.03595484	
TBCA	TBCA	-0.035958067	
MRPL22	MRPL22	-0.03596538	
KLHDC8B	KLHDC8B	-0.03599309	
PEPD	PEPD	-0.035993632	
SLC15A2	SLC15A2	-0.0360075	
DZIP1L	DZIP1L	-0.036016107	
